529,9400,DENDERWINDEKE,true,NINOVE,4
530,5537,DEN?E,true,ANH?E,11
531,8720,DENTERGEM,false,DENTERGEM,3
532,7912,DERGNEAU,true,FRASNES-LEZ-ANVAING,8
533,2480,DESSEL,false,DESSEL,1
534,8792,DESSELGEM,true,WAREGEM,3
535,9070,DESTELBERGEN,false,DESTELBERGEN,4
536,9042,DESTELDONK,true,GENT,4
537,9831,DEURLE,true,SINT-MARTENS-LATEM,4
538,2100,DEURNE,true,ANTWERPEN,1
539,3290,DEURNE,true,DIEST,6
540,7864,DEUX-ACREN,true,LESSINES,8
541,5310,DHUY,true,EGHEZ?E,11
542,1831,DIEGEM,true,MACHELEN,6
543,3590,DIEPENBEEK,false,DIEPENBEEK,2
544,3290,DIEST,false,DIEST,6
545,3700,DIETS-HEUR,true,TONGEREN,2
546,8900,DIKKEBUS,true,IEPER,3
547,9630,DIKKELE,true,ZWALM,4
548,9890,DIKKELVENNE,true,GAVERE,4
